Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-238.66946433395486,-374.3853751556965,-200.73824986001478,130.37969872606766,-332.68066876809894,-484.6985831551519,5.52595993174394
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-482.0177193886494,439.82020757425505,-593.8194593048778,-361.7371771247308,-114.4249275437118,-410.3019543600996,271.99212529593075
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
-510.12822133301063,895.1333937083967,-427.9269794120079,-202.70884247132906,-58.247336761592976,-484.9773262535217,43.95017990381565
