Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-161.53607620316907,-127.55469508305114,-54.65243153759926,82.99557360620113,7.220857761609415,3.2086764277366298,6.350742343116142
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-29.033754566916983,-282.6367650702712,-27.218969346537747,120.4857320257068,-17.162464164366355,-6.212555901441082,7.501638402111131
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
-46.34202719922584,-282.57520704150727,24.65417825130296,120.22442579619923,0.15895722229423714,-0.896041045103369,5.195763145508879
