Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
17.430409010547038,-93.63045008562285,10.70474577704319,34.067691608140315,-2.579936340071097,1.5754998618174771,0.13826074065118535
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
7.6747312223150566,-39.10926183697368,5.004660947213684,6.1269542799978645,-0.14620780060887473,0.9953498667527642,0.07688937995637318
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-0.5330499993034366,5.431521771865434,0.047064004144233396,-15.269364718217389,1.6877087414590135,0.4116758796162069,0.024018432480676293
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
-6.924777553511831,39.78042892917662,-3.9717354387875177,-30.224865256135505,2.9221321790039876,-0.15645966326250077,-0.01938451057999575
